	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	2025	2026	2027	2028	2029	2030
256	806.562738869	798.892890349	793.816992474	788.73300266	804.06958762	812.523248041	842.757209672	851.420268386	862.847408657	856.792546579	847.103329509	837.360101958	852.844181467	860.638279017	853.858168162	864.174009187	895.320707742
257	806.562738869	823.157476775	832.532468671	863.612865569	854.84822965	872.193000507	890.309049298	901.981684263	911.336259578	923.007536913	934.800543948	901.298212009	919.658560653	886.950331249	878.588656947	868.082401009	878.045841109
258	806.562738869	778.631366266	790.084802265	784.97665891	796.364974363	807.705338478	837.63908653	846.034680034	854.459322938	865.992214766	834.949353829	842.834647732	873.526900022	884.703255746	852.727047205	860.159148365	875.275855913
259	806.562738869	815.982137114	832.544719039	841.935228184	812.183213666	821.124002599	851.303881325	844.867897822	814.990398274	825.70016659	841.791162671	850.149509294	843.194640278	851.295724423	867.771368011	877.907537566	867.053885314
260	806.562738869	778.587745606	794.484954327	789.141439564	781.100268556	810.331300319	804.868870035	812.841621922	823.821684298	831.813573948	839.817733531	847.938892028	878.946301349	868.581578228	900.332291562	933.359692224	941.225708486
261	806.562738869	818.72026409	849.438965082	881.454959439	872.479211912	841.814188241	832.964182743	824.220219906	835.378124775	851.218162072	859.052338384	866.94209547	857.166920888	826.159292705	841.763447323	858.02065062	889.024910978
262	806.562738869	801.624793331	773.712610606	765.895446101	776.852499426	791.811852649	763.922946314	792.454760717	800.141112882	810.820501854	840.799085953	872.029729088	866.022383845	855.844681691	866.641497557	898.580886115	914.556408262
263	806.562738869	798.935349774	814.996868695	809.473412172	804.121590023	820.010113302	831.288268217	842.643479337	859.052726306	828.56654247	819.419757866	849.559371905	866.335450625	883.919282857	894.495425176	862.72331925	854.958463618
264	806.562738869	815.984365811	832.54389641	826.735702494	843.267203861	854.915928846	863.930890738	854.597204238	885.917741205	879.144543721	869.288286907	838.225546736	854.414680177	885.700375003	875.384739238	907.418004181	915.12042584
265	806.562738869	818.719988587	790.111010266	819.663672381	835.948704953	806.774777154	778.700234469	807.886408933	802.365036285	774.549610861	765.940641778	775.94925345	748.856432577	722.891104397	749.985387069	764.359729408	792.875552347
266	806.562738869	778.628429193	771.107454404	782.223926527	776.931549993	784.924678334	757.147656043	748.977914145	722.523197509	714.567766679	721.290996719	728.034220912	741.630792065	768.583120912	778.031264834	787.502386487	815.776342104
267	806.562738869	837.124966663	846.478612562	816.720614528	811.399333574	782.908931693	812.464196468	843.314629515	813.914217359	821.679614289	832.443006892	803.194144835	775.11352374	748.111039552	776.249092426	790.638044358	785.03094073
268	806.562738869	815.983741753	825.369371869	856.072446379	868.136087626	880.262524388	892.557184959	882.87002925	891.788873266	884.960480606	893.62501228	886.800218901	895.190984538	862.443420865	851.80061337	841.1830502	810.121516596
269	806.562738869	778.646932894	794.548088329	824.423203155	836.030465169	844.826138205	838.835289058	833.148701135	849.187815498	865.815037078	874.242926854	864.315182028	875.119314935	892.189243248	924.580803925	913.506326443	924.160057333
270	806.562738869	778.616966514	771.097186337	786.690063785	759.194198326	732.785836044	707.343409635	682.96806912	675.737588191	701.007567765	695.79791891	702.265036866	728.490810613	720.163649228	728.891490844	737.640979521	743.667548327
271	806.562738869	818.726939537	849.451907817	861.853589734	856.25978649	868.423831533	900.675882172	868.875724032	859.322142423	891.350828696	899.808273608	916.678322679	934.176013843	901.057377477	934.293352803	926.985401316	938.062200457
272	806.562738869	801.624214943	813.557868933	844.099135508	838.810408174	829.945806735	861.106309244	869.86922565	860.371555638	892.391199455	904.204292586	916.075524815	909.845238973	926.339832392	943.343493196	936.170810214	924.625802611
273	806.562738869	798.970175113	810.769031218	822.574044997	853.093020549	884.751082669	853.519130258	885.390085511	879.463363053	891.298371169	903.245624729	915.150964842	931.838914681	920.896572968	887.957972009	904.201453455	937.193784695
274	806.562738869	778.623804467	808.078523877	780.02109002	753.0032484	763.538656664	778.688328518	794.444320079	805.053949111	815.698160948	826.434749575	797.367558398	826.761470376	797.767689437	804.701975808	798.239584146	804.834748404
275	806.562738869	801.626496895	796.870739076	826.938934525	818.387574963	813.369706282	844.067812162	860.119975616	868.570835435	901.169436301	891.084382477	907.983492954	901.645811373	913.006384371	906.745550168	914.333045816	921.846909924
276	806.562738869	823.162188706	832.53593303	849.637203411	819.804747363	837.034731633	855.21734273	886.711930454	896.269784341	888.147080333	899.202152177	908.282466808	919.324014234	886.663605492	905.319133627	915.512992841	906.462719066
277	806.562738869	798.938387658	810.736166673	826.973412876	857.667600689	889.639654703	901.918697964	935.480333569	944.489411493	934.234680333	951.979916789	944.698722443	962.549394854	974.558388309	982.892147282	1018.6581408	1037.58261464
278	806.562738869	837.113919751	828.986629393	820.800678219	812.67589807	784.043658498	794.815647683	766.787335097	758.636760534	768.688529635	778.829789838	772.845008319	764.076868836	755.336706648	764.833515579	778.533076787	806.557543947
279	806.562738869	837.118969251	846.471304997	838.019347442	846.986826191	856.037878407	867.773050981	879.591686155	869.949635541	863.333143823	832.091663358	825.969590276	796.139311672	767.533327963	781.332328173	775.434380433	769.681946046
280	806.562738869	823.166014528	794.545445111	805.942809707	800.3978037	830.258219145	821.504532797	792.667152383	822.397672139	813.488661674	829.248652071	845.5793356	862.66568235	855.541259817	865.950758585	873.171062331	880.387254084
281	806.562738869	818.717847013	849.446354179	881.426906827	850.522328756	862.532600009	856.959605928	865.461501875	856.021109892	850.266110759	840.745350452	871.996806883	888.082994138	856.446188309	867.026187268	882.940516047	851.404643371
282	806.562738869	815.983044151	787.478708643	779.590678337	795.217296577	811.444924423	822.33507936	833.356829899	803.812022852	797.434688514	826.768862311	820.505724883	850.868341779	861.54034602	869.033734093	862.419272353	851.602128117
283	806.562738869	837.103940725	853.938221317	824.104083144	795.382868075	803.663550701	795.303797672	806.026412267	814.03982663	807.966760637	779.324420734	786.703018242	758.799011195	786.690332198	793.802919791	800.769404331	794.291548334
284	806.562738869	778.65101027	787.461825077	796.258995432	790.7156634	820.107236648	828.793652998	819.753111765	850.080735482	858.687265012	848.953697309	818.624014849	828.921772048	839.249554396	829.178145079	844.266734115	833.865804828
285	806.562738869	818.720272341	835.21053418	847.367912731	864.277500625	881.783957361	872.669280157	904.694776119	895.15611698	863.404085685	881.283658422	913.612765107	924.857922645	933.281273652	944.420342301	963.642777261	998.311870843
286	806.562738869	798.952770571	807.855038845	838.038666153	808.466491301	838.812294804	870.346518914	903.293210863	893.679367992	905.455001641	895.506847883	912.579459629	946.68566141	913.166704423	902.838039532	870.755410539	860.620215651
287	806.562738869	815.983928673	832.562559222	826.754552024	857.551811122	869.464875474	886.512145141	877.032286757	909.496898118	902.83110591	936.509034504	945.294479162	957.236252608	975.220337037	993.922210709	1013.45892671	977.239577314
288	806.562738869	815.983538704	810.669371351	822.413058461	817.046280281	788.173840209	783.260577483	755.691652056	769.833159316	777.359955932	806.225904028	800.901482661	811.272255761	821.706737062	828.87852837	843.283477125	837.184339068
289	806.562738869	818.719403089	813.534807545	822.310405755	813.755477666	829.22861774	859.940051886	829.406076114	820.446195298	828.275945368	822.271401867	812.94202896	807.088196387	814.132300284	804.424466225	794.767135703	785.116490052
290	806.562738869	818.723831337	790.104165643	782.182001566	754.777907689	746.957936641	741.739305683	749.009574103	740.833069045	714.523067334	689.243888863	664.93936132	670.84563703	679.383519996	704.341752871	679.209095912	670.959059096
291	806.562738869	801.623223575	796.870718762	808.527749785	800.150589106	811.516691023	822.925653	831.149871805	861.596345469	870.019571106	863.985280325	875.457503425	883.497646582	894.921613104	883.961765909	872.956432597	862.02801204
292	806.562738869	798.973549097	791.225470773	763.459811474	771.615048069	763.650671258	774.107326682	802.617354318	813.393018446	807.286843874	837.052705538	847.980082746	863.615725296	832.701940437	843.065971075	836.424512022	826.18882048
293	806.562738869	823.15238359	840.223004039	857.926724182	851.344002342	883.049491764	852.263895011	846.028369737	857.292981043	827.285022521	838.043155264	845.840314848	816.073023533	806.686712877	778.23614016	750.870234213	759.633722377
294	806.562738869	818.723749939	835.216112049	829.547674404	820.938446835	815.416720941	806.785974078	814.722930667	785.659154777	776.971287676	784.250154764	794.517050352	823.470765437	838.490650802	869.007440754	900.6686648	868.143695513
295	806.562738869	798.960676024	770.965248235	779.312693754	787.674383946	796.041570229	790.231975475	762.094293395	756.775870445	748.319363255	721.592460013	735.032665682	726.527167532	740.223853104	731.496463235	722.83070587	748.903708855
296	806.562738869	837.140382728	868.891420344	886.354930725	877.441229928	910.495486414	878.715217371	848.142846837	880.342366124	913.872928379	907.637677005	919.290050833	927.360366408	916.809225885	906.319910892	923.288177286	912.45673935
297	806.562738869	778.647299964	751.680751117	746.877313592	754.850065738	783.068228525	793.974687346	785.390286835	780.117044225	771.37477007	766.386322469	780.495594767	771.478667339	778.3028018	772.682241729	801.02868584	791.030986613
298	806.562738869	801.627547098	810.577257554	805.50115541	800.600808008	811.962766436	820.422905506	850.814001711	841.246775477	811.328406633	826.348775893	841.847897852	811.953973978	827.459390364	798.226002622	770.017130242	785.168057826
299	806.562738869	815.983038649	807.961094145	816.98559077	788.030895662	760.187248428	754.697499721	746.476954968	741.197510806	751.054364822	778.739920824	769.861720229	761.023239007	770.605358966	780.260187933	808.45146594	779.113660116
300	806.562738869	815.982810266	846.616864213	856.091431338	847.247255345	859.009585518	828.4112455	837.015222774	807.1692204	815.371434789	809.065856095	799.795302866	809.963359904	780.636348304	787.73993627	781.218516584	771.500676979
301	806.562738869	798.954031994	815.018569518	826.753178517	835.482756746	844.268927274	835.336344375	846.666457993	855.163593158	871.484170789	880.156279523	870.189637097	860.290449583	852.407018964	860.178368489	828.411523064	835.702890146
302	806.562738869	837.156547162	829.1291909	841.089925719	811.362919328	827.121328408	797.932517138	808.859508094	824.584023776	835.593767373	843.335782592	874.294829682	891.088561556	908.580047866	900.805467698	933.741325186	900.473194098
303	806.562738869	778.590555268	794.490345224	789.147683628	781.063039801	810.273941402	840.759314847	872.605488287	842.209920087	833.149202489	841.068597057	851.814270356	862.621582619	879.060174229	868.882972213	885.721153451	878.053875332
304	806.562738869	801.623652067	773.690094404	788.949403918	780.89981807	788.964755318	797.121545245	805.374108072	799.455287632	814.657879964	830.435532783	840.961268498	810.858590756	781.952729122	797.243889538	787.775941909	796.822473693
305	806.562738869	818.71742041	810.708075237	819.470185371	790.34543414	782.112516745	790.121345662	798.209747922	808.94819182	838.264880474	831.893196823	822.335502593	812.783933895	783.282031288	773.966614685	767.706314469	773.969944635
306	806.562738869	801.624515933	813.558280277	808.532873588	820.24452403	811.607541271	841.752567084	836.29377886	844.530671074	855.922245315	850.280693204	844.82679443	834.790800983	824.850073476	832.018615334	801.800248258	796.164986571
307	806.562738869	798.940029561	791.184871623	807.151039319	778.777181229	807.769989343	799.522932246	807.621257385	815.786121116	845.858829337	877.171968816	870.232966056	881.102221875	913.684627756	947.632031764	965.550497502	931.068634976
308	806.562738869	801.624009809	796.867484276	826.952128226	818.403866352	789.730612754	784.889397548	776.441345014	784.16861604	799.1038542	806.915781919	822.488831551	830.473159227	846.862971643	864.13912513	833.619769962	825.804829206
309	806.562738869	778.590932788	794.494220589	805.887938872	835.912788649	852.736168529	884.531293303	893.597097433	883.991674341	895.599955414	885.77151325	854.379623294	871.533790159	882.239329794	890.173788188	908.160203346	916.268591607
310	806.562738869	823.160682032	840.223565843	857.934794989	867.415433792	879.13656243	848.14440389	841.286013317	858.673313709	890.237669271	882.908967347	891.476256967	909.743243845	901.831552049	920.351363535	909.431273238	942.373745372
311	806.562738869	837.099492585	828.94076733	820.73823969	829.352324669	799.941774052	810.951084433	782.180758123	773.840455115	746.325577477	774.085501852	765.560259885	738.406528863	765.928585705	772.320956764	778.728934124	785.131436838
312	806.562738869	823.176956897	835.235207873	826.822131824	857.431036724	869.506275987	878.451156848	895.736839306	913.710535441	903.771642868	915.436787473	933.940655462	967.738225567	956.890711083	965.58193319	956.198965755	967.190313074
313	806.562738869	778.615177547	771.086510712	779.565267004	788.062926769	817.231405379	833.412191836	850.285243998	881.735508158	914.52223268	926.095439963	935.11643168	901.924310294	910.570212451	943.961813596	978.648652213	970.134512091
314	806.562738869	815.981853007	825.368813709	834.743183251	846.448086625	840.285293976	856.406227548	825.85142044	816.756759418	787.527868113	759.491447163	774.356947273	765.486812352	780.898368522	788.326679425	795.829424657	804.684703655
315	806.562738869	801.624121379	813.555149407	825.466986736	820.142467295	815.02028782	845.407195761	857.238676048	869.06950233	884.782710779	853.263984647	847.78231026	855.346983389	886.925562277	855.1710762	862.376386927	851.586443572
316	806.562738869	801.625386061	832.000768933	863.54439982	854.745369016	863.570340807	857.977203531	827.777387958	822.567647285	853.646849023	861.701904146	831.342771695	802.19195248	809.432740124	819.465335813	829.523192085	844.138503858
317	806.562738869	778.628371981	773.752411261	746.762745634	742.228640287	749.989502268	778.165226019	773.322729171	802.556868055	793.610920563	765.859428411	775.992701919	771.1567794	766.490581656	773.050951016	768.288208007	763.618522003
318	806.562738869	818.72768593	849.453710241	858.63292624	853.001301519	884.88677554	853.665992926	848.254736224	842.937433226	858.458512954	890.787151042	859.4799659	854.240533932	849.177097291	819.439946606	850.353850918	865.378137008
319	806.562738869	778.626344122	771.106880863	800.113777919	830.286732212	861.766061772	873.622803561	882.363615343	894.199651347	887.975161655	878.057344097	872.040414063	883.236843816	899.157285804	892.754158203	860.774137458	850.14844941
320	806.562738869	801.625188452	817.552209672	833.877454047	865.07204362	856.165726031	864.868084041	897.104795667	887.553545305	920.695905747	910.626292592	922.223928482	933.891998891	942.072948871	934.598135882	923.479925446	912.338970251
321	806.562738869	837.137159921	853.959902235	866.258492355	878.562255607	911.247275936	920.482714618	938.296952493	931.460531863	966.036397148	959.303500526	971.92635533	989.978072066	954.680906792	989.996089215	954.754290442	947.676085053
322	806.562738869	801.62736127	773.715995225	765.896279393	739.052199667	746.667899493	757.051257136	785.177670736	795.933070853	790.640929142	801.23289516	792.044198315	786.554916436	815.577018499	830.065304226	819.939103648	809.854684485
323	806.562738869	798.943444665	815.006404282	831.516787097	802.312299664	818.810029431	812.498296668	829.230691209	800.255640019	808.122100194	838.024331802	808.753020304	780.58276624	787.857788742	804.739913351	812.338474332	819.978368945
324	806.562738869	837.134260035	832.039396522	863.53439181	896.282902936	913.908135493	882.055380359	894.060462114	884.496044685	896.242896193	886.41046842	894.564686057	905.97318417	923.012864579	940.711968895	907.153229715	896.317054415
325	806.562738869	815.98365972	827.966108849	844.43124204	856.410866209	887.95409871	920.827827394	938.884813433	905.689093936	873.783005689	843.08591938	813.632290481	823.908952891	795.038784123	802.165702082	831.610254202	862.214841793
326	806.562738869	798.925011786	770.93372767	765.930613233	758.136515299	786.509285749	801.962133463	793.545776839	809.342801151	819.912415389	811.061922563	840.997407591	872.139835478	889.388164402	897.151449992	907.628244461	899.600499798
327	806.562738869	801.625664159	793.712219096	802.362237882	794.127432956	788.700095701	799.710093465	794.350478987	789.140022567	818.399803515	848.924665709	860.11883449	868.0090412	875.93772207	883.88551275	894.677656599	902.428481988
328	806.562738869	778.640826736	751.676426176	725.662584599	740.387653372	732.707855708	747.871174297	775.721741846	792.087377864	809.400247642	827.884801018	819.144935735	849.35517695	880.807448682	850.819232729	821.951368588	812.677727585
329	806.562738869	837.136591198	868.976659601	860.299718561	854.670531035	863.624823782	854.51615449	863.231542911	857.159088284	889.119096124	879.20462199	873.100276648	867.279586101	857.070357488	851.173284058	845.452127225	840.076237062
330	806.562738869	818.721705386	810.71386508	826.705565608	843.12969776	860.2009176	829.774823715	860.496324673	851.467135056	862.664750937	870.791735998	902.656632213	910.966453861	878.46379038	896.118536804	885.759163483	877.216358378
331	806.562738869	778.657472105	773.781683604	769.117791441	777.359576896	788.270670469	799.351493312	810.467347767	805.228145847	776.577262956	787.067612104	794.373810261	808.684421646	838.212259525	845.627748152	856.06549685	849.541292234
332	806.562738869	837.117630772	853.953799979	845.51543131	837.100273318	831.195397767	822.620148571	839.033022771	809.485806777	820.062654191	811.093373242	802.302285694	812.393461955	842.115393097	835.138035653	841.97013445	834.991956787
333	806.562738869	837.146751575	868.991211666	886.483567259	898.961868504	892.866834151	910.468505768	928.777239712	963.448836661	983.155920128	1020.00533101	984.478008855	996.599126169	985.35337507	974.144803041	985.584933507	1021.84729074
334	806.562738869	823.173020976	854.102557274	824.315193333	835.921097749	867.219954025	899.803880916	912.126494544	930.047024466	897.44968465	866.172352038	898.696393269	916.671925857	906.346843117	899.086917831	906.651129476	917.178522565
335	806.562738869	815.980997116	810.667246889	822.408183032	831.292706917	862.030648921	878.584285082	887.718682711	899.563324716	867.323437722	860.916678628	830.115784429	840.734638252	830.637590309	800.767956956	815.347276103	844.832830237
336	806.562738869	778.64561808	771.117282511	766.031171464	776.960239928	806.020409418	821.515973254	792.663896214	808.102934077	824.107744087	840.800294912	851.434506383	862.181656384	831.637394941	838.836962066	869.405442867	838.621719258
337	806.562738869	837.104492916	849.456816778	840.983018226	832.53286186	826.828632108	818.215061466	829.437031921	840.656866681	831.37549733	801.550712116	772.898385103	782.948474413	793.082957571	783.856539674	755.425509639	728.067400852
338	806.562738869	823.15721349	794.513775544	803.326345535	775.203098501	804.061480607	834.208710012	865.592222429	874.362379465	843.852232	814.505406449	822.436643274	832.626506294	840.52365892	871.53110277	864.531507865	853.845325035
339	806.562738869	801.624837572	813.561752437	785.007244593	796.310518354	807.670932764	823.048115915	817.480161174	825.498776579	840.972152904	871.724561436	903.759746521	871.755185737	888.141287828	881.485762705	875.119814914	890.972640487
340	806.562738869	798.940202971	770.948429581	799.986271902	772.029802697	787.282548124	798.050898396	808.985298426	780.501977461	791.040719296	798.34898711	813.593708574	820.99736764	828.441820607	818.548432157	828.435668429	818.264955615
341	806.562738869	815.982652749	825.370861798	834.742712129	865.532919616	882.675738962	851.437741951	821.364596104	838.142466057	829.004756025	819.93921705	812.753167219	803.579581689	819.906517313	827.693602198	857.511651172	826.934984702
342	806.562738869	778.664541192	773.791071903	766.058164187	776.948268751	805.962686155	814.0564458	805.363029865	813.243213949	843.379403959	813.275138679	784.301039913	798.857354507	808.820539275	799.240288154	809.003859324	799.101345948
343	806.562738869	798.945487488	810.731997564	782.195584448	790.568561489	801.638310659	817.262968594	825.692498932	836.795332405	845.210599467	814.780121515	808.110477642	798.760684891	827.553632714	857.501701704	888.565183359	899.141041522
344	806.562738869	798.924877538	829.005286657	838.124207251	847.243436264	858.949061095	828.374132677	822.366630483	816.601390176	831.91096027	842.813235892	858.645066903	890.131061492	901.270709723	894.441935453	887.832524712	876.640809861
345	806.562738869	818.724507146	810.701970831	841.030704241	835.463058736	844.142875707	855.897650158	872.148697063	862.618372624	853.133091966	884.459515614	877.823490464	894.09805788	905.4485128	938.519978326	955.712854736	990.49583574
346	806.562738869	798.949708798	807.853004561	802.447511749	811.106483939	822.430709663	813.59213936	824.772915016	818.76551833	829.818168921	844.889478972	856.026686611	871.505650051	879.410036065	868.748479141	836.849437152	826.446369099
347	806.562738869	823.182767915	835.229592107	826.837964209	820.979362179	851.438429435	868.081017314	885.322914713	894.113953192	912.147771634	921.150174144	954.795244146	920.980779281	910.556290721	943.841945088	932.864538512	924.329285497
348	806.562738869	815.981501947	846.616143822	878.422065091	890.833552405	908.311317388	920.764242964	914.1768997	923.332602439	957.37975642	923.342492841	935.349434962	902.060843743	918.96164793	936.466859667	954.765006527	989.543477934
349	806.562738869	823.15250546	817.724041016	789.192534301	800.391712364	808.774631832	803.170691013	814.301254319	822.403852505	816.688944708	827.637226725	838.646760619	808.4230528	779.353058455	773.911651594	746.109540527	741.00351668
350	806.562738869	818.723654166	790.104654352	798.770454429	807.453871723	818.826335128	848.998166376	818.851897624	809.941331781	801.072907279	772.465268147	744.974937586	739.264771706	748.586061125	743.024466669	756.373210872	750.52508988
351	806.562738869	778.645293127	751.684791542	725.66161204	752.943793315	768.083004067	796.984460225	807.793416134	815.847962131	846.353803643	878.102951814	872.001997571	880.018403361	849.304869786	856.956335907	846.555965238	856.485956794
352	806.562738869	837.115385757	868.865570827	901.832270776	919.868102161	887.868701565	878.7420557	890.624528721	899.425842818	889.705788986	858.345731403	848.898026213	818.962427567	826.337960589	842.718322938	812.957401831	822.183066912
353	806.562738869	798.975830182	815.031131114	845.59313809	854.538385434	886.458572921	898.580674284	910.799164993	923.060206774	957.116129532	966.160224291	955.252813008	944.423258329	978.947638734	943.549396824	909.450510672	902.083495489
354	806.562738869	778.619551011	794.526181746	803.341717753	812.190987276	842.253074074	836.081029272	847.36119048	838.016120826	868.898905695	880.262230215	912.687704173	902.138542467	910.370215373	927.336346459	893.991127938	904.385398826
355	806.562738869	778.637749862	790.093123778	784.988215549	757.483514807	785.911954638	758.492416889	753.834254559	745.576976774	759.574835247	788.087476822	795.227608989	805.556161999	820.383608307	830.665629805	861.302005664	893.102450409
356	806.562738869	801.625896551	817.574994165	809.333573654	801.157960621	812.375144069	806.734177619	817.860178849	825.923824563	836.996839189	867.556909314	899.339942348	907.43977214	874.686367877	843.197009244	874.037685571	881.163846171
357	806.562738869	823.152640429	817.720817485	848.423842301	818.697111564	830.171907537	846.326871721	816.657690588	807.901314019	838.091568429	849.130713314	839.714231964	833.599753107	864.698192933	875.515123158	865.17858559	881.128701303
358	806.562738869	823.182518314	832.557736252	826.748621964	821.150309489	832.63634538	803.174939918	811.367135027	819.633571952	849.764720259	819.526686017	827.478391316	837.999889966	828.077917541	858.224045423	827.297834849	797.483252452
359	806.562738869	818.718534436	813.531086814	822.309179736	852.934545159	865.031078841	881.282393975	871.775499761	862.370724987	870.534784144	886.708389792	903.390757028	870.850783736	887.573792999	855.689783894	863.005086164	855.19319873
360	806.562738869	798.952236998	793.876922942	805.389132633	821.196467853	829.85640101	800.448904621	791.8812357	799.885090975	791.058674148	784.798678469	775.887216948	767.04961867	774.040386366	745.944683563	718.906126687	744.769486306
361	806.562738869	837.14177619	832.046331118	863.530983056	854.706661784	863.596658392	857.940034356	869.710215839	839.000968743	833.569232124	844.682959959	855.860803026	850.372306112	840.282039156	834.738246018	824.492844749	854.73174324
362	806.562738869	837.117204428	808.02364447	816.785207918	832.901366829	803.691636599	795.261595796	811.155573881	841.435882724	872.991654652	884.156090804	853.058749167	863.737723691	857.169330386	873.495814833	863.20666626	895.081455539
363	806.562738869	818.720590707	827.961281454	798.79526276	790.53243233	806.100869445	814.586104594	785.731133547	777.184468799	785.051984994	813.583005911	823.896628381	814.415247365	785.180460697	775.995447294	803.942941796	796.824133887
364	806.562738869	837.152911416	828.989251539	840.945574846	852.964994635	869.369431021	860.281313066	868.797916199	862.310356334	873.928394595	882.140818115	890.396188803	883.450857103	915.463852794	908.526996605	916.335701058	927.388806874
365	806.562738869	815.983535355	787.448949525	803.359776573	833.291321999	804.1239165	795.739685198	803.966162645	814.531211181	844.578266844	835.234384507	828.69651203	844.656407922	814.796034078	805.329399192	821.210197301	792.118403868
366	806.562738869	801.625431619	796.872714413	769.086736757	777.304605495	806.363436267	817.608194363	848.188197706	842.89483434	854.327957283	849.236094614	881.136113212	892.613859493	900.5222031	908.438005184	919.563658368	913.387971677
367	806.562738869	778.640542801	751.676297973	746.868631874	757.512712887	768.260430344	760.012163751	788.272915572	817.670954543	828.739373598	823.36277635	814.00748531	785.242973792	780.015827836	770.713798574	784.532573962	778.849421227
368	806.562738869	837.133271698	853.957970936	848.402951563	865.191534644	874.183257573	868.155324985	885.103464495	918.173659692	911.814052589	923.674588987	958.228373193	994.25057912	959.280376064	948.137333531	959.539821857	977.351304245
369	806.562738869	823.185342861	794.497282037	805.898848454	797.674407723	813.78083304	830.577658078	848.258455777	857.066229882	888.341994872	907.872093716	918.852857956	952.297809521	961.582915996	971.00455607	959.745481459	968.98618544
370	806.562738869	823.1516263	832.527251443	826.721894141	857.503620878	866.671949362	878.533624224	869.062517196	885.924749785	879.15276348	887.790866254	920.319341507	929.086360131	937.962495669	926.687185043	892.959395421	900.902130447
371	806.562738869	798.959865332	791.206011347	802.6088204	811.193370823	805.301468226	799.678796611	810.772701931	821.919968709	829.871293888	799.898402631	807.424666165	821.921682943	829.48711711	859.198642929	869.682138379	900.699708527
372	806.562738869	798.945564861	770.954381088	765.949584615	761.02954873	775.793981589	770.776853073	762.43283247	791.001539122	820.756665768	811.630559997	819.106703519	849.687569949	857.243854517	867.76108123	857.304114304	846.85210826
373	806.562738869	801.626923022	796.868121946	805.598724618	814.340477011	844.651599291	839.225653037	809.567011511	824.751128163	835.745783658	851.381320048	882.923961338	851.70684539	821.684955319	792.800582135	802.338541297	796.577071896
374	806.562738869	815.981761741	787.449530353	782.222147872	793.362551839	804.619619883	812.959733921	807.313126496	818.437486421	848.522093313	879.730033436	888.008635972	899.540732679	932.440809086	966.701558756	983.500127366	947.971902543
375	806.562738869	818.721443054	849.440062819	841.02059386	832.550737867	824.097437958	818.241521851	829.496076877	820.561417578	828.37490177	843.951502075	874.81862447	906.933164875	924.083686395	916.508499414	933.690777999	941.39284175
376	806.562738869	823.183861011	817.751472759	826.763671354	797.703368555	808.816827272	817.300001718	788.374884614	782.734988239	797.80733931	813.496539661	829.933127381	820.48171941	791.510184998	798.932748016	806.40948499	815.430203395
377	806.562738869	815.985026208	832.562767308	863.588430739	854.811202439	846.073414114	816.146751795	824.580182109	833.083477397	849.879311341	860.54798844	878.092322828	886.928688278	855.23587672	845.375803293	853.545673804	843.341768841
378	806.562738869	818.721962734	813.536111466	784.925877403	776.761153278	791.615102111	783.314711944	794.221999728	805.093071854	799.421894783	793.754055598	765.466196019	772.287513425	786.259602674	793.062643159	799.865538243	793.535784851
379	806.562738869	798.961465073	815.026116887	826.762045349	797.571599301	813.394022213	784.797783567	776.572181574	805.365076731	815.997729887	809.78378679	817.083606403	788.045310154	817.10650848	824.087261743	814.29326325	843.995140956
380	806.562738869	823.172083867	832.546327325	849.659793938	861.458286869	852.414412107	869.893842637	839.24439866	857.087947646	868.055557479	876.849262978	887.656303991	919.709157349	939.082964574	929.619164469	918.815057611	938.160417959
381	806.562738869	818.718739361	835.207391183	829.540669214	841.462262131	832.645974099	823.78682016	794.50406413	823.843509565	831.694305529	862.334997681	856.072604809	863.670197676	874.705254572	885.791955434	901.341717067	908.541215758
382	806.562738869	823.17645435	835.232307686	852.239400987	883.885207271	877.507461749	846.740793335	837.782646006	854.558632352	865.795137151	874.079423253	885.298571111	878.180304322	886.064556643	896.924826515	913.749519345	924.417849207
383	806.562738869	778.635908777	771.115407901	766.030435687	774.087853898	746.767103294	720.564984518	695.449310511	704.927682286	697.139475957	723.059192949	715.01639748	721.386770453	716.072813343	710.9875827	737.269154957	743.275410103
384	806.562738869	818.725204217	827.962140117	819.614882602	831.302693861	822.592356945	793.166862908	808.49509644	816.614690962	807.624824312	778.667010581	793.934252272	765.577583496	758.850879979	768.149179895	740.563158784	749.332700782
385	806.562738869	815.981780262	787.44598715	782.218600091	774.100025259	766.038509673	758.037029337	768.397486415	776.044334164	790.850471783	819.728427381	827.592111125	797.84520419	769.291189539	741.838257434	735.652911078	726.646658102
386	806.562738869	818.724817093	827.963416854	798.813521784	828.456832634	822.870273507	834.388540448	828.971332323	823.670222179	834.94418527	842.786689591	853.980956885	885.320082587	900.738338751	933.857039247	927.567464432	894.261494998
387	806.562738869	818.720091205	835.211831568	829.546321233	820.942146891	836.946820029	828.218677625	798.871846611	809.716382619	803.777565148	833.458432455	841.052047228	851.8440951	867.752227359	875.286976474	868.066366006	861.079897557
388	806.562738869	815.982213557	827.963412081	858.792873251	828.496859351	822.902970324	814.066118142	829.547978335	800.253455213	815.658346008	826.366889209	834.032071922	827.701074021	798.244193269	827.679811841	798.203714903	807.667151318
389	806.562738869	778.621717277	787.43266251	782.217120424	754.815197731	783.064621639	774.59108914	747.547483119	762.170465466	756.85712781	751.771032521	766.086872798	780.979981042	810.13886026	840.49838673	850.428727701	820.546780479
