partes	grt20072008	grt20082009	grt20092010	grt20102011	grt20112012	grt20122013	grt20132014
470	0.0178750194685	0.0652317569801	0.0521362918129	-0.0412986848728	0.0236041223645	-0.0269487422159	-0.118981952645
471	0.0181107957976	0.0634851446233	0.0522733517759	-0.0399810594281	0.0224586176318	-0.0256948512561	-0.120110054584
472	0.0193854768821	0.0624148177365	0.0510401472192	-0.0393936644226	0.023082156785	-0.0254451374523	-0.121374457805
473	0.0204773749877	0.0627224236603	0.049592584008	-0.0378187031021	0.0223826125785	-0.0252804703472	-0.120955265149
474	0.0204356463977	0.0633403395309	0.049423576898	-0.0373471624292	0.0217254490699	-0.024168497805	-0.121422132693
475	0.0180593697183	0.0652895671264	0.047882406312	-0.0374668850201	0.0221169451454	-0.0227987763721	-0.123365291849
476	0.0177159414633	0.0663072121863	0.0472357558429	-0.0380801973555	0.0236053482525	-0.0230400376819	-0.123769917179
477	0.0192457938553	0.0664046502555	0.045106132213	-0.0361071922676	0.0222202699875	-0.0223354544795	-0.123911006323
478	0.020494712923	0.0665627889784	0.0441881544007	-0.0356006438581	0.022218518719	-0.0229163808255	-0.123335138501
479	0.0188857133461	0.0664169582222	0.0448818319639	-0.0351906084904	0.0227257736431	-0.0239592724909	-0.121631779956
480	0.0186128122855	0.0669355711801	0.0456387336012	-0.0341349608314	0.0206171587931	-0.0237971098285	-0.121943602246
481	0.0197606423745	0.0658277609404	0.0466566858771	-0.0343163821403	0.0204546410753	-0.0242065862038	-0.120091921828
482	0.0200215929938	0.0656613236642	0.0460261206848	-0.0334712644331	0.0205260928305	-0.0249434141055	-0.12050143689
483	0.0182479320089	0.0669519818023	0.0461418453153	-0.0341135887049	0.0215943666219	-0.0252235986284	-0.11987789418
484	0.0168710844469	0.0685612484405	0.0448737893255	-0.0336554902292	0.0219506622003	-0.0249950682355	-0.119382808806
485	0.0167662731997	0.0706280544142	0.0435597115713	-0.0342763456681	0.0232112252742	-0.02551192259	-0.118600655412
486	0.0165819229499	0.071151982176	0.0434573913382	-0.0344103808143	0.0234638457568	-0.0252255813122	-0.118183194535
487	0.0164343056138	0.071698381301	0.0421971545801	-0.0343108698724	0.0232450247564	-0.0245201632956	-0.117673236227
488	0.0163528075225	0.0708852163233	0.0413766937586	-0.0340134008179	0.022936889062	-0.021834565947	-0.119251600995
489	0.0157680195355	0.0701143832914	0.0417898843071	-0.0332137351444	0.0230086910709	-0.0224686073478	-0.118860626168
490	0.0155766165662	0.0701016091139	0.042528690008	-0.0335532715067	0.0233919561845	-0.0231121447603	-0.117595815469
491	0.0164802462446	0.0697917653779	0.0417727937004	-0.033190042063	0.0235944028243	-0.0229495646908	-0.11877087921
492	0.0175946738707	0.07006794869	0.0414599127255	-0.0329666501527	0.0230748890206	-0.0215412331001	-0.11917723632
493	0.0169101682672	0.0702204928826	0.0424436837881	-0.0307485909088	0.0202676931618	-0.0218040952279	-0.118695393971
494	0.014738518406	0.071889714237	0.0423876087258	-0.0308192833272	0.0204528022434	-0.021505649144	-0.119715819935
495	0.0151040843637	0.0733126830165	0.0418200442011	-0.0304802304971	0.0187322684953	-0.0191290374089	-0.121162161937
496	0.0153662104362	0.0756982839746	0.0396160261659	-0.0301193220084	0.0180357014452	-0.0185803557623	-0.121345221282
497	0.0147842631279	0.0752050328873	0.0397664905262	-0.0295823110657	0.0189702658858	-0.0190634001408	-0.122033145465
498	0.0155351818395	0.0747907579193	0.040157898929	-0.029026152245	0.0180452458586	-0.0179491318595	-0.121842547783
499	0.016321070285	0.0745625010834	0.0397623575037	-0.0303389423669	0.0184749195876	-0.0186382709988	-0.121758811121
500	0.0169225105262	0.0750931422815	0.0390468977948	-0.0300237760312	0.0175013018593	-0.0180487878071	-0.12126678183
501	0.0179937402457	0.0751479686784	0.0390386317498	-0.0303790755456	0.0172789783219	-0.0184242455029	-0.120013176767
502	0.0188091129766	0.0750883869308	0.0394809768625	-0.0306769314259	0.0174971863783	-0.0197566089995	-0.117730283101
503	0.0182065952366	0.0751024664987	0.0391816119882	-0.0300047248596	0.0171556890187	-0.0183114412314	-0.118972988136
504	0.0196595533959	0.0744300971999	0.0385460201469	-0.0296856902657	0.0166065787773	-0.018097624439	-0.118618890038
505	0.0194143734409	0.0749452601975	0.0373902259849	-0.0276075652616	0.0158080003365	-0.0173821886517	-0.119694223618
506	0.0192617604285	0.0744033366967	0.0365709938998	-0.0259062086049	0.0159593974992	-0.0181109814666	-0.12024747643
507	0.0198905299576	0.0750708574025	0.0350136263337	-0.0267891385359	0.0180008512019	-0.0201649375053	-0.11964135339
508	0.0195416162541	0.0767946254273	0.0336559842881	-0.027309419262	0.0190383902309	-0.0207016186975	-0.119558839161
509	0.0203490546757	0.0774194412186	0.033264464182	-0.0287400945521	0.0203189177657	-0.0212299517475	-0.119055502365
510	0.0199886803031	0.077856747003	0.032473939848	-0.0296187693991	0.0215867486039	-0.0215786953883	-0.117801489825
511	0.0177600209598	0.0790307591845	0.0326072018983	-0.0293653017814	0.0213268603569	-0.0228046200717	-0.114643435985
512	0.0169698225191	0.0782686909167	0.0336049358749	-0.029408819686	0.0212090875496	-0.0237268810822	-0.112764250824
513	0.0184237602227	0.0762919568807	0.0338678854697	-0.0284486212978	0.0218336774639	-0.0250685318869	-0.111576759014
514	0.0184183727287	0.0746172342381	0.0358121933062	-0.0300121712566	0.0245895611553	-0.027504728487	-0.111010874394
515	0.0178190874851	0.0743957840808	0.0375648182605	-0.0316838390318	0.026461054249	-0.028802134138	-0.10967516258
516	0.0184218990884	0.0745021733985	0.0393082835432	-0.0335183604765	0.0263061545493	-0.0283762745336	-0.110130315142
517	0.0178308420175	0.074059925779	0.0419286198197	-0.0346726487193	0.0257279732506	-0.0269658559074	-0.110256429482
518	0.0194035004984	0.0734082562423	0.0424483753272	-0.0349406223051	0.0255234250885	-0.0274124815156	-0.109289790571
519	0.0203869630427	0.072415973053	0.0438080280323	-0.0349200238303	0.0248122349464	-0.0261013014299	-0.109995643771
520	0.0212824625028	0.0702862286135	0.0464127258452	-0.0359800232798	0.0242511285157	-0.0229904705876	-0.11146185031
521	0.0185443421343	0.0703901003925	0.0472276015012	-0.036157673037	0.0248392044815	-0.0232071048779	-0.110881296494
522	0.0181069755745	0.0693667675602	0.0492501016556	-0.035953912537	0.0234141972945	-0.02189696831	-0.110358502639
523	0.0189951284519	0.0686051655033	0.0508520388429	-0.0361837837797	0.0228097469682	-0.0213778182164	-0.111158890659
524	0.0194905819926	0.0685550944571	0.0509387206125	-0.0357882543802	0.0220428664874	-0.020576083509	-0.111158992529
525	0.0195883405204	0.0699437501175	0.0498789912982	-0.0360438495398	0.0227486276971	-0.0209427756556	-0.111115086809
526	0.0198482136409	0.0699000195391	0.0490635571257	-0.0364108505352	0.0219025898797	-0.0198270464494	-0.111315769564
527	0.021440658918	0.067137720208	0.0490357430012	-0.035122237027	0.0214554034656	-0.0197306254068	-0.112104951948
528	0.0205777782853	0.0657055204535	0.0511908349861	-0.0357783903218	0.0227945109321	-0.0197695486199	-0.113321680281
529	0.0216763372927	0.0646089925165	0.0516774146101	-0.0351810345514	0.0222835783442	-0.0195219218516	-0.113691058792
530	0.022203332162	0.0638102800753	0.0523365758501	-0.0348535864959	0.0220905885543	-0.0196242909455	-0.113521038733
531	0.0222962909224	0.0636967111104	0.0520730677388	-0.0346365772117	0.0228718294368	-0.0200397153721	-0.113413770235
532	0.0224345046326	0.0634269615082	0.051943268491	-0.0338999641466	0.0232017684242	-0.0206838788953	-0.113570343532
533	0.0231892435672	0.0645466135038	0.0515005882683	-0.0338807195621	0.0239137466371	-0.0223354544795	-0.112152015619
534	0.0234748787045	0.0649553871837	0.0521776220381	-0.0335583969488	0.0245353593949	-0.0237143588689	-0.112141930547
535	0.0223328279273	0.0644828358585	0.0542635696734	-0.0345623066545	0.0255224618909	-0.0236915058296	-0.112163424994
536	0.0219895955812	0.0642671667158	0.0561306905217	-0.0363687832275	0.0267502762435	-0.0229202418413	-0.112903404449
537	0.0222418282556	0.064162921968	0.0551315044022	-0.0355147685264	0.0281661768342	-0.0244349078933	-0.112269776667
538	0.0218642139022	0.0643933233738	0.0551710473744	-0.0350418739632	0.0280055855118	-0.0243702097911	-0.112810295801
539	0.0223576103998	0.0650614035327	0.0539823007355	-0.0348358892147	0.0280364078376	-0.0243691662734	-0.112834438853
540	0.0227688231249	0.0653421557111	0.0527217288675	-0.0355232786944	0.0284258023909	-0.0233260659044	-0.112408115337
541	0.0221248706582	0.0663553251468	0.0514216140273	-0.0354468805952	0.028399270673	-0.0226112562278	-0.111781007197
542	0.0234786989276	0.067437307305	0.0494518378358	-0.0348040727912	0.0280170563206	-0.0236263903203	-0.110470049652
543	0.0268607717628	0.066179283927	0.04806146672	-0.0335137185667	0.0280106641905	-0.0246703255035	-0.109875132249
544	0.0273915868551	0.0659881374754	0.0484381302857	-0.0320659262341	0.0263191139363	-0.0247053877008	-0.109602529685
545	0.0269150385207	0.0666855889183	0.0489146566117	-0.032219689497	0.0252229074121	-0.0242191084172	-0.110156088105
546	0.0274677954069	0.0660796080456	0.0494303908	-0.0313602592345	0.024788067441	-0.023652373913	-0.110118803897
547	0.0287658876017	0.0671826629346	0.0474087842721	-0.0311428631244	0.0256338425681	-0.0235301779814	-0.109518181807
548	0.0276902499326	0.0686487095973	0.0476776541424	-0.0319758925248	0.0267023790498	-0.0235269430763	-0.109019123526
549	0.0269208178324	0.0686528122529	0.0492593730304	-0.0298025116629	0.0237332784171	-0.022704024958	-0.108908289599
550	0.0271112412573	0.0692806117937	0.0506675049727	-0.0296891716981	0.0229352253569	-0.0232983083315	-0.10798148163
551	0.0277403046497	0.0694641123872	0.0501303237486	-0.0278891744576	0.0214357892583	-0.0224417889409	-0.108947203716
552	0.0272129179626	0.0708498775403	0.0486089246487	-0.0269126326785	0.0204174266194	-0.0230426464764	-0.107136678543
553	0.027760777127	0.0712290934518	0.0492098884635	-0.0280289152846	0.0196846958747	-0.0227539051077	-0.105339498264
554	0.0289484746717	0.07001470741	0.0502270588162	-0.0288232621031	0.0200592046456	-0.0234999159659	-0.103799742005
555	0.0317499715607	0.0684556983023	0.0504057841143	-0.0292167606671	0.0196034370158	-0.0233213700744	-0.102830658228
556	0.0316982516181	0.0693183748732	0.0506376801885	-0.0303467755897	0.0209197779917	-0.0252783833117	-0.102053802043
557	0.031904151844	0.0689148227548	0.0522192873732	-0.0304407742636	0.0211555862966	-0.0270832516572	-0.100276282561
558	0.0323023366291	0.0683887504232	0.0519575665149	-0.030832435405	0.0213742321701	-0.0266538440923	-0.101095720163
559	0.0332530823915	0.0687292708335	0.052693914743	-0.0322680427243	0.0221477674712	-0.0260832485724	-0.101026347089
560	0.0349316296185	0.0676614614854	0.0540504397554	-0.0334834494464	0.0220817446484	-0.0255501153406	-0.0992280462462
561	0.0348775587694	0.0685309447347	0.0533384428492	-0.0330323138355	0.020587299665	-0.0247410760088	-0.098513636015
562	0.033997242247	0.0692090950481	0.0536862869606	-0.0329265169741	0.0194278723476	-0.0234206086149	-0.0998602478567
563	0.032574845872	0.0701439410597	0.0541191372918	-0.0332128647863	0.0186932152075	-0.0228536654071	-0.100496626113
564	0.0326720166732	0.0705595214182	0.053006460608	-0.0317776442928	0.016939670048	-0.0225621065405	-0.0995052329336
565	0.0336771271479	0.0718562402974	0.0506410312879	-0.0308145447109	0.016299493844	-0.0221426123945	-0.0987618917876
566	0.034718872582	0.0723952732909	0.0487220801031	-0.0302457173446	0.0152049510249	-0.0201171443911	-0.0982551933005
567	0.0365644321235	0.0724047839924	0.0490865680078	-0.0313765059189	0.0145584702543	-0.0181119206326	-0.0983063317485
568	0.0360688806283	0.0725599389658	0.0509638538575	-0.0327668546174	0.0148937506106	-0.0173053857434	-0.0980923041005
569	0.0346814539872	0.0728222291943	0.0524778805389	-0.0338554791775	0.0157275295484	-0.017469322386	-0.0972890637364
570	0.0365474860059	0.0710499752403	0.0518372620486	-0.0326800122211	0.0147255412702	-0.0163817681598	-0.0978736923286
571	0.0362137552402	0.0717997355415	0.0526091319297	-0.0325743120662	0.0129913476277	-0.0148847375582	-0.0980631694468
572	0.0342335083483	0.0712942697297	0.0526532547376	-0.0310873536195	0.0118645814681	-0.0139527718324	-0.0981693173808
573	0.0338362051531	0.0714850432126	0.0522418514421	-0.0295896607562	0.0124399607372	-0.0148630323885	-0.0982394035406
574	0.0330280810505	0.0713145965231	0.0518434057307	-0.0285029703253	0.0134458893696	-0.016258737414	-0.0980681610483
575	0.0320292396597	0.0709932840001	0.0532516493763	-0.0290050702378	0.0135920327268	-0.0161349762058	-0.0977571537139
576	0.0308248898607	0.0716883111465	0.0529728379113	-0.0290646414139	0.0141076061763	-0.0145511249252	-0.0997735569817
577	0.0323619908811	0.0711686725247	0.0502037128241	-0.0266246408565	0.0130773349116	-0.0138227495175	-0.100065310996
578	0.033783701575	0.0725139705753	0.0483641826937	-0.0260795065717	0.0133212866151	-0.013220952816	-0.100539716877
579	0.0340915723695	0.0725166745982	0.0495824190067	-0.0266462063959	0.0138647927973	-0.0128531127999	-0.100578630995
580	0.0328041572082	0.0735026173198	0.0522734634792	-0.0278812445283	0.0135987751106	-0.0128344338317	-0.10099812926
581	0.0317002107069	0.0754680690532	0.0514568005703	-0.0268858449906	0.0121865521837	-0.0139772945001	-0.100512008396
582	0.0301391108495	0.0769284279434	0.0514115607292	-0.0270403819051	0.0115303518729	-0.0143388734095	-0.0990387728668
583	0.0299540749186	0.0771434443909	0.0508088096615	-0.027149273373	0.0115057465503	-0.0140479406536	-0.0993902223603
584	0.0307104790787	0.0766782591972	0.0503892520242	-0.0255869805981	0.0102802964101	-0.0147368710893	-0.0988251526964
585	0.0326726043998	0.0758003841524	0.0492432877536	-0.0255658018845	0.0105504295778	-0.0141360135539	-0.0989487203009
586	0.0341316357341	0.074994492064	0.0478736934537	-0.0266838252068	0.0117551271862	-0.0104471782154	-0.102452213338
587	0.0358988317262	0.0735072794284	0.0473271291515	-0.0277554294308	0.0131482612862	-0.0087137908375	-0.103929727383
588	0.0362074861562	0.071482525674	0.049510035261	-0.0277324132946	0.0126516891001	-0.00780624342763	-0.103329614639
589	0.0355913527495	0.0699581094119	0.0512155214179	-0.0270952144649	0.0108325589349	-0.00753263306674	-0.101592741055
590	0.0342730819407	0.0715297062128	0.0515129873359	-0.0260262213151	0.00988004399202	-0.00911982360418	-0.100773609062
591	0.0330119185684	0.0740745647999	0.0505200566017	-0.025169208714	0.00855599743469	-0.0106222804982	-0.0987130963362
592	0.0335715322652	0.0743112134312	0.0522159362739	-0.0261075514435	0.00846011548374	-0.0126220779643	-0.0977650995286
593	0.0322748114324	0.0742410953182	0.0535967009049	-0.0267642849771	0.00860170554281	-0.0134826670743	-0.0982613054656
594	0.0320802739212	0.0745298663234	0.054050663162	-0.0278531996565	0.010059899268	-0.014865119424	-0.0972601328216
595	0.0334963032578	0.0735033632572	0.0549227309133	-0.0291011964538	0.0117122211077	-0.0159391079192	-0.0969090908058
596	0.0330903800722	0.0737296620075	0.0533597781816	-0.0290072944863	0.0128806674578	-0.0170410626907	-0.0975709364171
597	0.0330981184727	0.0723090242823	0.0560685834807	-0.032225008352	0.0138316938224	-0.0158918365639	-0.0976158608306
598	0.033275611912	0.0718983857589	0.0579667578496	-0.0333971872889	0.0132940543897	-0.0153796780394	-0.0973046497574
599	0.0320145464942	0.0731571550744	0.0576451640163	-0.0333558936327	0.0126773451838	-0.0124134787609	-0.0987914339189
600	0.0304809718335	0.0742929379656	0.0584123423584	-0.0341566230773	0.0138144438276	-0.0129689432731	-0.0987106514701
601	0.0293365701498	0.0754934309238	0.0590014656221	-0.0363289401681	0.0158419749456	-0.013403464075	-0.0992244808165
602	0.0289932398493	0.075612034966	0.0587898995505	-0.0367732096208	0.0160702527959	-0.0123926084053	-0.0988690584157
603	0.0302470566387	0.074849314003	0.0587318138287	-0.0369610135558	0.0167190102156	-0.0119239645721	-0.0994914805621
604	0.0322609019024	0.074285571834	0.0589169062155	-0.0372360467128	0.0156958315884	-0.0110810109126	-0.0993824802845
605	0.0326624171384	0.0740864065557	0.058669483381	-0.0374269452543	0.0151999599097	-0.0103774712279	-0.0998141010102
606	0.0315101790997	0.0754048508609	0.0571187063102	-0.0369537605717	0.0154375194831	-0.0104793185629	-0.10001213516
607	0.030033124149	0.076652058147	0.0558917571389	-0.0368082173574	0.0159671030807	-0.0105437036097	-0.0995661508458
608	0.029293764061	0.0782016497954	0.0560368597402	-0.0369659455849	0.0145173154443	-0.00948171556893	-0.0999564125877
609	0.0312038755762	0.0774237303585	0.0556316001268	-0.0362616324757	0.0123983681101	-0.00790548196814	-0.0996802445944
610	0.0314239791954	0.0760411354393	0.0562336809748	-0.0363860936828	0.0122700001282	-0.00741680259359	-0.10007682224
611	0.0313333713415	0.076003465602	0.0557717877825	-0.0352955349937	0.0126134238831	-0.00843485853595	-0.0996327734455
612	0.0311571513099	0.0760013210321	0.055509285001	-0.0346792247582	0.0109553228574	-0.00696882041232	-0.0996897184503
613	0.0302093441806	0.0782637490817	0.0531530153524	-0.0337961981208	0.0112654725106	-0.006543378215	-0.100100252206
614	0.0307012713616	0.0773042871368	0.0528618048198	-0.0333615026071	0.0119778885407	-0.00769364785959	-0.0993762662499
615	0.0290680770389	0.0760444921575	0.0543255650111	-0.0324090407352	0.011908188054	-0.00857667260172	-0.0997143708496
616	0.0295606899009	0.074877566381	0.0541383502614	-0.0305372873054	0.0107763432157	-0.00942421773947	-0.0990935786139
617	0.0298867802206	0.0741118616685	0.0539789496362	-0.0295605521134	0.00975894377452	-0.00939280785441	-0.0981555650093
618	0.031052633926	0.0730486211867	0.0544882050324	-0.0294155891379	0.00862333370892	-0.00864147505562	-0.0968551000141
619	0.030788842628	0.0720384355006	0.054713063798	-0.0285341098037	0.00851571825895	-0.00846981638145	-0.0966966930684
620	0.0303346279051	0.0713862065108	0.0562469736688	-0.0279804653508	0.00849759262987	-0.00902809839166	-0.0969280385176
621	0.0291039283627	0.0718816954102	0.0573308308983	-0.0282491158818	0.00966253644302	-0.0101289052937	-0.0974475725514
622	0.0287839112181	0.070484927681	0.0580716472589	-0.0277119115262	0.0104111161678	-0.0109583975739	-0.0972937497297
623	0.029309240862	0.0698747509106	0.0578454480535	-0.0271437611051	0.00978932828318	-0.00877462792385	-0.0983239551579
624	0.0291256742476	0.0716814112258	0.0545963338377	-0.0260683853294	0.00946727000411	-0.0085707245504	-0.0970189060388
625	0.0288099670982	0.0732570174401	0.0537598994427	-0.0271323497435	0.0104466669186	-0.00976273490603	-0.0960670381933
626	0.0273497603107	0.0728714610609	0.0548849751941	-0.0261841429556	0.0103935159193	-0.00971911586299	-0.0967020921476
627	0.0279902843721	0.0717976842137	0.0552858783784	-0.0249647712689	0.0105245108039	-0.0112561131954	-0.0963873156448
628	0.0281233064971	0.0726403137177	0.0543019956124	-0.0241482786722	0.00995009473244	-0.0125476751469	-0.0954843451201
629	0.0290252709501	0.0736933908027	0.0518492143029	-0.0230404095277	0.0090133412062	-0.0131439412041	-0.0946648056491
630	0.0297089929181	0.0739310650979	0.0514929924432	-0.0224211980986	0.00823288839451	-0.013448544043	-0.0945406268281
631	0.0300629022978	0.0740673851527	0.0519716411321	-0.0217243313863	0.00718869454515	-0.0146130055293	-0.0939795300716
632	0.0302476443654	0.0754184642179	0.051906294695	-0.0236083665359	0.00832176527142	-0.0138331846952	-0.094988342922
633	0.0306895168292	0.0744507037198	0.0523763422289	-0.0246538600172	0.00876886412214	-0.0115406804929	-0.0965228019712
634	0.0301811333029	0.0759286853804	0.0516249140538	-0.0267698939514	0.00984536887551	-0.00998636076545	-0.0985390015001
635	0.0303829194424	0.0764968099315	0.0503969595527	-0.0255537135777	0.00830390233261	-0.00910177074665	-0.0980076506138
636	0.0304700009366	0.0756304969159	0.05029229355	-0.0251405836034	0.00764113476483	-0.00632862225668	-0.0991267880443
637	0.0293023840514	0.0763770869833	0.0494695986623	-0.0249753122724	0.00874863697084	-0.00561433433894	-0.100885767292
638	0.0305021299919	0.0760842133225	0.0499195396002	-0.024532590123	0.00897463817212	-0.00587479637586	-0.101129948288
639	0.0311800726481	0.0782785745869	0.0478567145504	-0.0234432886178	0.00810329452474	-0.00522854581712	-0.101930438177
640	0.0301203035977	0.0809031552307	0.0458490709364	-0.0239039981678	0.00850923856546	-0.00554473170328	-0.102364707508
641	0.0300829829573	0.0804634251498	0.046106211959	-0.0232168988075	0.00856895682167	-0.00677900452884	-0.101802388318
642	0.0309053104532	0.0803819314919	0.046358102926	-0.0228614058802	0.00879889837709	-0.00787824615418	-0.0984185918476
643	0.0307195888413	0.0809482844417	0.0472066012786	-0.024060179092	0.00967094253187	-0.00759920950085	-0.0981088069463
644	0.0314092860299	0.0820439731992	0.0469295770666	-0.0257367788964	0.010796570367	-0.00826382597245	-0.0975111390685
645	0.032099081173	0.0821860742686	0.0465828499883	-0.0241016661611	0.00821537570941	-0.00701963972801	-0.0967854213319
646	0.0335433213874	0.0815976229241	0.0456275632701	-0.0244904261088	0.00967339430779	-0.00756946924424	-0.0965493898894
647	0.0338331685656	0.0823392711563	0.0454258270899	-0.0253241324544	0.011398481354	-0.00944404457721	-0.0961644253573
648	0.0333765049818	0.0849177901674	0.0464778488757	-0.0260791197458	0.010554982876	-0.0107776602951	-0.0959058807734
649	0.0337755713568	0.0866155436263	0.0453656190051	-0.0266626464932	0.0104307303751	-0.0105777222892	-0.0953251232192
650	0.0336965221264	0.0858093718114	0.046298900171	-0.0262274674473	0.0102452710399	-0.00982711995282	-0.0967880699367
651	0.0328039612994	0.0844373132576	0.0476390047967	-0.02524705741	0.00962216970386	-0.00862623969609	-0.0975283550002
652	0.032160988377	0.0846836590747	0.0480615784233	-0.0260537826547	0.00991121657151	-0.00607692576909	-0.0995205133464
653	0.0323998992481	0.0834072669889	0.048707335266	-0.0249081979929	0.00886807348325	-0.00635940603108	-0.0979466308322
654	0.0312778311759	0.0838694684331	0.0486228875626	-0.0237401774336	0.00792851792739	-0.00574529581984	-0.097268995461
655	0.0300079498588	0.0829797516325	0.0515059500273	-0.0237783764832	0.00658441934562	-0.00561193424806	-0.0959635388643
656	0.0306489636924	0.082429343094	0.0527203884277	-0.0240766191893	0.00666690409246	-0.00596589547771	-0.0945405249587
657	0.0317876840188	0.0801862161739	0.0543983955701	-0.0243925591767	0.00669939012333	-0.0067862048015	-0.093534564452
658	0.0308249878152	0.0795353858168	0.0543260118244	-0.0238982924869	0.00695735197492	-0.00722636059946	-0.0926873164992
659	0.0297520928702	0.0786273003084	0.0545543333927	-0.0243570679078	0.00649177724141	-0.00619776512756	-0.0911311592638
660	0.0284577229439	0.0784257107336	0.0537838039513	-0.0232932002002	0.00593583705277	-0.00537881237688	-0.0924110466365
661	0.0297278981244	0.0797265322684	0.0508856615396	-0.0208449795942	0.00447694282013	-0.00544684973588	-0.0917740571633
662	0.0299194970025	0.0779559566735	0.050505088358	-0.0186128979143	0.00413246830413	-0.00513139431217	-0.091459178791
663	0.0305229942869	0.0764023556117	0.0520220193255	-0.0186382350054	0.00466537931186	-0.00461871402877	-0.0921230617907
664	0.0316759180066	0.0760536298903	0.0533192298796	-0.0197855603834	0.00572594752179	-0.00353846442696	-0.092939748918
665	0.0317018759323	0.0776226159103	0.05357089744	-0.0199758786862	0.00562638790697	-0.00326850637828	-0.0919214622117
666	0.0326281330855	0.075846911996	0.0565640993696	-0.0207996242669	0.00455846436929	-0.00226704236857	-0.091625939029
667	0.0335971963276	0.0768993363859	0.0570656472373	-0.0231318938338	0.00452378925279	0.000454034584379	-0.0922112807071
668	0.0340054704197	0.0779224827339	0.0543552780919	-0.0207976901378	0.00342329212082	0.00166169770665	-0.0931135381458
669	0.0319899599306	0.0794072710731	0.0523436131587	-0.0177410892256	0.00182464666105	7.04374498864e-05	-0.0923721325187
670	0.0326440996587	0.0788670259314	0.0535846369473	-0.017088610776	0.00132115696429	-0.00105009193808	-0.091947337044
671	0.0338675505728	0.0785339648947	0.0533288363644	-0.0177331592963	0.00075689825022	0.00111833800064	-0.0932503487747
672	0.0342738655762	0.0795438708544	0.0521166320302	-0.017748825742	0.00116984736499	0.0023992560708	-0.0940824181842
673	0.0353349080343	0.0803771761412	0.0514240715001	-0.0173675121913	0.000824497214723	0.00317542459266	-0.0955491340702
674	0.0360855328826	0.080369996494	0.0506891754151	-0.0159917661674	-0.000506379289799	0.00274392999224	-0.0951907574563
675	0.0351221509978	0.0815429830116	0.0490733870171	-0.0147307139987	-0.00171247791295	0.00362173714549	-0.095603124862
676	0.03636940484	0.0844692953224	0.0450808872646	-0.0143261908989	-0.0015064411727	0.00553617485751	-0.0970741192636
677	0.0363584339431	0.0854024629749	0.043544519921	-0.0127569352592	-0.00282803595411	0.0075020579959	-0.0979598738566
678	0.0355524648381	0.0855349601006	0.0437672563237	-0.0137048519277	-0.00182490935132	0.00656602255074	-0.0990820673696
679	0.0374529768186	0.084814291357	0.0431843884454	-0.0148305150599	0.000640351330849	0.0048777151408	-0.0980626600997
680	0.0374019425571	0.0846982048535	0.0433098312639	-0.015346347289	0.0011431405202	0.00284671649319	-0.0973664844944
681	0.0374433772838	0.0849498654744	0.0436497444402	-0.0165499558236	0.0011184476342	0.00210122739394	-0.0946189644108
682	0.0382813774896	0.0856496479716	0.0439602796456	-0.0172179073059	0.00170687385372	0.000301889692624	-0.0932225384235
683	0.0401690574388	0.0850376996	0.0421638669933	-0.0181377791026	0.00314545337163	0.000656581384719	-0.0935549383357
684	0.0404089478542	0.0849983514036	0.04214688809	-0.0164618562434	0.00188515298808	0.00183366943615	-0.0930130948993
685	0.040131638844	0.0824564765659	0.0445747595611	-0.0158439019982	0.000959870270582	0.000987585223296	-0.0918311040376
686	0.0407448336176	0.0822073334837	0.0450092854421	-0.0169845546308	0.00389902421168	-0.00207753954043	-0.0915233565246
687	0.0404544966673	0.0824637494553	0.0476700583172	-0.0187671447095	0.00544355547448	-0.00464104530918	-0.0898401681245
688	0.0418772848601	0.0812455404845	0.0507999850999	-0.0192553188926	0.0049530251647	-0.00450914466228	-0.0895255953605
689	0.0413518572617	0.0803510683332	0.0514887477173	-0.0189064020042	0.005174297941	-0.00528447836992	-0.0885289049709
690	0.0410167551338	0.0794748716474	0.0537511865844	-0.0201353476299	0.00548777500437	-0.00483524396731	-0.0880522579622
691	0.0401487808704	0.0796567871241	0.0525538387906	-0.0204009035544	0.00641629756861	-0.00411667762669	-0.088304690381
692	0.0382923483865	0.0823132565905	0.0502630272824	-0.0217178520539	0.0071257364422	-0.00190295901649	-0.090441197693
693	0.0359780768655	0.083040918497	0.0511390046497	-0.0213042385473	0.00634326967173	-0.00117082694478	-0.08997056098
694	0.0372616718038	0.0821031819781	0.0524922902661	-0.0228342313664	0.00710148137333	0.000296359048411	-0.0907342760097
695	0.0363542219024	0.0825051489795	0.0519703006924	-0.0234408709564	0.00766757891934	0.00123865560022	-0.0904023854446
696	0.036280560166	0.0839222435021	0.049510035261	-0.0230271607434	0.00737914499566	0.000926852488727	-0.0885208572868
697	0.0362861435689	0.0847580663276	0.0486023341533	-0.0236782853026	0.00771057256127	0.000804134798259	-0.0878048171449
698	0.0362655731372	0.0866374555366	0.0481453559068	-0.0244834632441	0.00810198107335	0.000432329414636	-0.0877287206894
699	0.0355218050995	0.088370268052	0.0470081044945	-0.0246604360561	0.00795373619394	0.000703017925755	-0.0864493426638
700	0.0348276999612	0.0899155705605	0.0461342494902	-0.0239177304843	0.00676383680451	0.00224043266528	-0.0845484593165
701	0.0336465653637	0.0903728301696	0.047652409194	-0.0240707200956	0.0061328547602	0.00372765419977	-0.0854670158622
702	0.0332741425954	0.0910973218423	0.0468253578772	-0.024975215566	0.00619388646779	0.00452740622336	-0.0849330163709
